x, y
14.675741, 3.547991
-13.527032, 13.860198
-2.537414, -8.206371
-12.600618, -0.765479
12.598530, -2.634469
2.603854, 2.740347
2.312341, -13.002537
-15.207630, -10.168038
16.598075, 1.295801
-14.613820, 5.938676
-3.175934, -13.977378
-16.820932, -7.475077
11.769672, 15.324080
-15.106279, -10.455492
-6.606813, -4.177607
6.866018, 8.421620
12.806550, 4.281953
-17.903924, -1.805173
7.938570, 3.399516
5.010940, 4.799809
12.510102, 13.689806
-7.344155, 2.824026
-3.428506, -13.069067
6.945601, 8.445218
10.939866, 13.983362
8.422774, 12.626380
-10.849549, -1.251856
-8.158021, 7.678583
-2.790690, 14.800340
3.774743, 3.359761
-5.079034, 1.358909
-2.347107, 13.081993
-15.762472, -3.222294
-14.793205, -9.266934
12.744993, 14.353587
-10.093207, 0.003541
7.688035, 4.072531
-2.180494, 13.144693
-8.900653, -4.340595
-0.815283, -15.170728
-6.131806, -0.124240
6.032293, 16.007193
2.263813, -4.399421
-10.429409, -0.124806
-1.961310, 12.224575
-6.362821, 6.985009
-4.472847, 17.747491
-6.790897, 7.032272
5.085488, -13.844002
-0.300894, 4.180424
8.751932, -16.789327
4.275102, -16.388680
6.914358, 13.303650
-11.086466, 0.293947
-8.100779, 1.902621
-10.657960, 0.181540
-18.356300, -0.245135
-11.747396, 0.189515
15.907446, -9.689681
5.967819, 16.460751
6.789549, -8.443837
3.413232, 2.714100
-14.000719, 3.189817
-15.576940, -8.429738
9.641982, 6.289602
-11.129139, 9.150624
-16.950228, -3.349719
-10.434858, 9.011308
-9.648620, -4.592759
5.952193, 16.084557
4.827777, -4.668399
5.290411, 5.096877
19.559368, -1.271265
-12.981621, -0.608747
-16.250272, -2.223932
6.824370, 15.709895
5.492359, 7.179181
9.787691, 1.999803
5.283918, 3.612776
2.622109, -16.613530
6.990012, -4.254613
-6.485214, 12.980908
-16.591921, -7.655496
-3.185733, 18.033894
-22.108451, -3.102856
0.968869, -17.808698
9.991387, -18.510494
-12.316687, -0.777479
-14.398728, -12.495474
-15.657482, -1.855912
-4.112913, -3.892213
-0.900233, -18.506990
16.719458, -15.946095
-11.572749, 8.911412
13.622243, 0.251748
-8.698319, 7.648325
-1.851941, -6.215460
6.875173, 8.366102
-17.375197, -1.599608
6.869122, 8.411661
-0.204208, -13.112493
-0.913850, 3.946347
15.670285, 3.064091
6.933790, 18.888528
-11.678879, -10.966096
0.166848, -17.775359
11.069085, -3.364036
-11.493201, 9.674609
-12.618560, -8.472412
0.710440, -18.280166
-4.022411, -9.644959
-0.469064, 5.670289
3.432961, 11.673924
5.752215, 17.115022
-18.859848, -8.785116
-13.374681, -0.570069
2.121668, 13.657416
-20.098611, -5.985985
18.299561, 1.255761
-1.703319, -16.840520
-11.243913, -8.939030
-0.789966, 5.041634
9.910253, -6.281382
4.110192, 16.254514
-12.872043, -6.437306
-15.634521, -11.563875
8.076992, 4.817744
-10.992165, 0.484071
11.563805, -20.851224
-18.171853, -7.117989
12.396882, 6.559908
9.128959, -18.705501
-2.253332, -13.123735
6.854009, 8.423848
15.574262, -1.717309
-18.274024, -7.550514
13.445873, 12.822880
-14.690129, -1.781937
15.928133, -5.784875
5.949760, 8.631117
-1.523300, -17.271000
9.478708, -18.916578
-6.307197, 1.279004
-5.596363, 12.268028
7.961799, 5.973632
16.152865, -18.840692
5.212716, -0.109015
5.264944, 16.884106
4.725718, -10.312433
14.693647, -19.911621
14.381133, -16.124733
5.961936, 16.813233
-4.460085, -6.492001
13.910620, -20.168931
13.267110, -15.290636
-11.070210, 0.379449
-3.175387, 10.817044
5.850471, 15.999334
-0.277208, -7.247709
8.288334, -18.100560
16.670657, 3.998575
-10.126069, 0.345610
-1.859704, -2.353739
-18.148325, -7.873058
8.867082, -6.678447
-14.119442, -2.064860
4.868080, 6.943386
-5.994321, 14.978197
15.927190, -14.907719
8.195398, -18.230276
4.807818, 4.333770
-1.956359, -17.080058
6.733610, 11.835922
-6.257436, 15.297925
-17.218538, -9.066135
0.203807, -18.654184
13.191516, 14.033928
-1.960760, 13.532723
-10.479544, -4.355752
-1.784988, 13.664604
-3.499915, -15.832743
-10.218763, -2.973903
-14.780028, -9.281660
-7.501163, -2.470689
-3.377521, -7.170965
12.752801, -19.942495
-3.633065, -15.878241
3.291899, 19.856485
5.487263, -5.408792
-10.021623, 16.363246
-5.388670, -0.747310
14.609113, 0.382382
-14.123970, 0.955625
-15.915813, 6.669085
-11.637168, -3.690014
-9.141742, 9.187370
5.015122, -10.112475
-2.434073, -16.298229
-0.834459, -6.702480
-18.172109, -10.020757
1.377959, -13.520595
0.362127, 8.146443
16.682132, -5.288721
-19.569397, -1.491085
-16.732750, -8.036611
-13.363898, 10.931757
4.516293, -10.824935
3.454104, 20.803271
-9.368261, -5.639087
-10.438257, 16.345222
16.349362, -2.650363
9.064047, 0.412844
-8.735781, 6.718651
-15.382463, 2.390215
15.700804, 1.990916
-11.158637, 9.839990
4.704842, 6.298047
-3.915833, -16.589177
12.463437, 6.217252
-20.360007, -9.734603
1.642620, 12.194635
-1.014376, 7.546503
-0.979148, -1.682245
-18.940503, -2.566007
-10.099368, 7.534970
12.142648, -20.075033
-4.860749, 19.938190
6.580435, 18.038738
-5.104249, -4.007347
-10.608799, 16.057439
-1.201501, -0.544485
12.384901, -1.217629
13.120665, 14.333118
-20.900317, -7.657503
13.573745, 11.450444
-1.471597, 7.362006
12.120009, -11.867545
-20.511516, -0.339357
0.736395, -15.657293
-1.080413, 7.558668
9.525331, 16.335946
-19.501312, -0.042703
-1.663504, -1.938293
-15.782339, 7.006533
-3.464509, -4.612677
4.866076, 18.654138
4.319767, 7.571054
-19.045049, -0.772528
5.152286, -10.696615
-9.954488, 9.906710
6.401336, -3.486585
10.669058, 0.026960
16.579570, 3.026247
12.481580, -19.328847
14.540252, 12.812420
1.404899, 18.696766
16.783053, 2.085427
-1.051014, 7.598715
12.226655, 5.484749
-15.695467, 7.674330
-8.676194, 18.305341
12.936540, -19.855001
-16.527063, -12.990327
-11.930011, 8.770359
7.559166, -3.385147
5.127771, 20.267330
5.008155, 3.770590
-9.351462, 9.264582
13.890701, 4.251058
-16.974665, 2.252298
3.861425, -11.235771
13.347911, -20.292744
9.318986, -5.924135
-18.703215, -4.373605
6.074572, 10.257973
0.133007, -15.901798
4.239227, -10.334240
13.940172, -20.186723
7.874990, 18.091754
3.698381, 20.147818
-6.682946, -6.053041
-19.674645, -7.318957
-13.219312, -5.079727
12.961266, -19.990962
13.537215, -13.498686
-2.833325, -16.988981
3.456215, -10.967746
-1.065422, 6.282213
-2.349392, -13.016892
-18.127569, -0.720877
-5.473852, -2.329059
-8.744234, 9.890871
-4.369576, 16.098447
-15.737784, 6.872451
7.618621, 11.372014
-20.090061, -8.056592
7.762959, -5.724768
-3.518727, -16.470037
8.049711, -3.213666
12.730805, -20.016345
-0.736042, -2.899501
-0.381796, 8.019399
1.050399, -12.444958
3.886040, 19.351339
0.825415, -6.789449
-20.084044, -7.207022
6.232213, -3.071733
-19.931487, -7.203867
16.300243, -5.825948
3.484055, 21.253594
13.551308, 14.251097
11.230587, 3.376814
15.533896, -13.516170
-5.690401, 11.577321
15.959723, -12.942407
9.880998, 0.459341
3.688949, 1.022706
2.213764, 22.870987
5.948643, -13.112234
-15.846009, 6.666277
3.567369, -9.798573
-10.349222, 16.119332
0.441409, -13.331475
-15.780255, 6.847349
3.268351, 5.896400
1.105934, 6.831505
13.390727, 11.948374
1.341685, 18.394944
-4.538905, -1.614757
-18.940979, -4.719793
13.674217, 12.533432
-10.811311, 15.895141
0.110430, 11.678096
10.696693, 0.886698
-7.329759, -6.825472
-2.773937, -14.785751
12.245670, 10.498624
-17.292783, -1.987297
8.030274, -5.463709
-4.029553, -15.093137
-6.460346, 18.714206
11.489982, 3.278833
-3.960841, -3.725568
-10.416991, 16.365737
2.080202, -11.659825
-10.273283, 16.351682
-12.784545, -8.716976
-16.779690, 3.808687
7.504068, 0.755616
-0.846326, -16.924614
-3.156500, -8.321359
-19.548976, -0.248739
-16.919572, -6.918004
12.797887, -20.455974
6.868820, 13.037061
-5.817891, 11.507955
-8.142943, 1.665646
-9.913875, 9.366369
-5.204616, -5.405725
-8.690686, 9.088899
10.488217, -14.458540
3.969156, 19.769067
-5.576005, -4.735891
15.675069, 0.820286
2.940550, -12.530009
14.756681, -0.224693
-7.718080, 17.972808
-18.504092, -2.475279
-7.776602, -10.505288
-8.830670, 10.205443
16.963946, 2.919238
-21.141187, -8.694268
17.150187, -13.508365
-18.070146, -0.254648
8.381785, -2.844436
-1.076851, 7.545756
12.827442, 4.570075
-10.331498, 16.022448
16.031396, -12.681033
2.372359, 21.015012
1.860622, 8.765439
10.198782, 0.768885
5.836721, -1.388461
2.800825, 21.386067
1.597001, 13.360167
10.830814, 1.284639
-3.562091, -4.867681
11.954259, -16.849393
11.975943, -14.625004
9.448028, 15.546821
-1.509475, -7.148416
3.246315, 13.494464
-19.672134, -0.744103
13.387184, 0.304476
-15.101303, -4.506401
-8.355510, -0.766760
4.878450, 13.872079
-8.268546, 5.922785
3.953460, 0.342604
-1.771476, -14.394797
-7.728454, -10.491598
-16.294261, -9.987785
-1.861536, -3.539655
0.961996, 6.609630
-1.451580, -4.105974
-13.607072, -4.024362
-6.521145, 16.544524
13.826852, -17.510557
14.704579, -14.883247
5.559056, 18.517813
-6.250318, -2.949313
-2.988113, 14.913520
-5.819065, -1.712557
15.189743, -0.125979
-4.430603, -4.660234
-7.853992, -0.512944
8.793678, -2.048665
-10.058698, 7.436892
-14.971446, -9.163216
0.610296, -15.139562
-9.036764, 6.843284
-16.561694, -8.043520
11.759629, 14.154659
2.553298, 6.154084
5.339101, -18.627685
-12.711112, -2.957665
17.768996, 3.236050
15.432567, -16.464258
-2.863651, -1.295323
7.359205, 19.133151
-1.166899, 10.566236
-3.053599, 15.078003
5.190711, -4.854205
12.931091, 0.530600
-11.841741, -13.684470
-8.501652, -0.540398
12.409402, 12.468445
-14.905404, -11.146615
9.014562, 13.834424
2.118375, 6.910901
8.638308, 17.372915
-15.436429, -2.695773
1.596015, 11.241629
12.513986, 2.971983
-5.427292, 9.256018
-9.000627, -1.224005
16.132045, -17.259794
7.253612, 19.697826
7.399623, 5.446571
-14.370550, 4.316871
12.553204, 5.283483
-0.106892, -15.218004
12.565391, -5.235112
-1.970377, -14.184417
-2.210451, -1.927626
-16.223067, -9.773829
13.321091, -8.761973
12.522705, 0.535441
14.769527, 11.092570
13.677951, 1.493673
14.505922, -19.367014
-7.048582, 16.511299
7.138401, 17.596557
6.434490, 17.694964
14.535219, -10.826324
-8.535116, 2.232670
-5.343857, -3.086284
-7.005659, 0.311567
-3.046207, -13.654843
-16.648940, -9.200771
3.031443, -9.611691
12.313033, 1.913524
-8.127705, 8.076166
-8.426820, 6.264625
-5.116859, -3.323826
-9.627865, -1.038002
0.440870, -12.966364
-9.932691, -2.107945
14.303494, 11.892688
8.148211, 17.758886
15.702550, 0.319284
9.094889, 17.282094
12.598202, 13.502213
14.072670, -16.910357
5.265636, -5.720529
7.437026, 17.660274
10.176470, 11.222686
-9.898127, -1.672498
0.771921, -13.804941
-0.054466, -15.228167
1.641596, -12.673165
12.654408, -15.494562
13.945866, 12.752955
-2.287868, 14.115806
10.330439, -17.267799
2.395429, 5.973779
5.634372, 13.074080
-6.587929, 16.119237
12.028677, 12.116795
7.720039, 18.765515
13.902283, 4.130014
-14.695084, -12.242226
-7.196862, -3.884091
-7.557121, 4.645836
11.057893, 4.510504
15.519395, -15.229542
-10.403980, 17.712711
16.673028, -14.428934
1.932919, -15.324198
1.157013, 14.206205
-16.691495, -2.828382
16.892247, -14.739087
-13.657172, -7.939424
1.098635, -15.369873
-5.592038, -3.170841
-9.835981, -3.710086
8.463897, 17.878399
-2.479109, 15.545329
-11.669864, -4.676445
13.304837, 2.352485
-7.870262, -2.093601
-15.641452, -9.640444
-4.963758, -5.688817
-3.078483, -15.779635
13.674799, -13.046862
-9.369871, -3.282226
-6.205233, -6.995125
1.168964, 6.262177
-14.626080, -8.624175
-16.549805, -9.383550
-4.845227, -3.157936
1.508053, 6.535267
1.202629, -0.882718
-9.809114, -2.409029
13.282735, -4.593550
1.564003, 12.402557
-5.092743, 12.687031
1.568818, 12.488949
16.775360, 1.103638
-7.366362, 1.211858
-1.057978, 8.941230
-1.770198, 5.930764
6.799050, 3.718894
-1.399208, -16.610619
-8.707388, -2.269712
-14.824305, 3.595181
-3.895857, -1.218577
-11.877624, -1.950801
-5.437295, 19.625371
-14.796189, 3.812092
4.143798, -13.409676
15.209767, -14.376517
-14.847455, -7.420541
15.887799, -14.970019
-9.585011, -8.797437
3.508911, 7.592177
-6.154941, 19.759398
14.798344, -16.878658
-2.495799, 6.826332
2.040586, 6.652435
16.262247, -0.969114
-2.063733, -14.241919
4.590145, 4.335634
1.217637, -16.185541
3.239334, -10.265590
1.263157, 5.682366
7.786395, -7.014060
-10.950454, 8.137405
12.966670, 11.501110
7.309344, 18.605155
3.811740, 4.131928
-16.599408, -9.678362
14.893122, -3.526840
11.384562, 1.576664
0.848532, -12.611511
2.051311, 6.217188
-5.313647, -3.159318
-10.607136, 7.102308
11.053319, -13.128522
16.184628, -17.451373
15.717367, -12.781216
11.543998, 1.975185
-4.838167, 18.408283
-3.055050, -14.956633
2.303704, -11.891102
-18.330140, -9.590600
-3.710134, 4.449700
11.266975, 2.029634
3.986526, -4.061171
7.711930, 18.209970
-8.947902, -6.140439
15.527689, 0.327317
-10.778586, 8.007458
-12.791449, -2.438231
15.522215, 10.775154
-9.996168, 7.164678
-10.297169, 12.041201
4.541684, 22.057680
13.187424, 14.350123
-9.441423, 5.908365
-14.927078, 4.602514
14.609900, -17.377995
-3.431118, -3.831782
-20.725620, -5.030190
12.359668, 13.467403
-4.454031, 15.913878
15.184563, -4.065839
-15.060496, -11.898869
-0.717315, -3.429021
-12.973726, 2.226997
16.857268, -18.200195
10.632371, 3.837682
1.909550, -13.729815
6.631979, 19.871503
-13.940906, -6.547842
-18.855270, -9.252362
6.082118, -4.988193
-3.389086, -14.543889
14.947191, 4.283343
13.233306, -16.253489
13.931681, 12.475324
11.548763, 16.328910
-2.875552, -2.317715
-3.063126, 12.420556
-4.905691, -4.283870
12.657516, -1.101163
3.209053, -15.450316
-6.784180, 0.486017
5.445550, 15.379503
8.067985, -5.178104
-15.777085, -8.274306
2.669851, -14.567007
-8.737142, -6.557775
-13.072510, -13.292570
-4.680641, 10.678994
4.568743, 4.369927
-11.979808, -3.779723
-3.949768, -5.276472
1.132523, 4.085919
14.918888, -15.560502
-10.683525, -11.827096
6.941639, 15.842793
3.652714, 22.547322
-3.389132, 11.890260
14.336716, 2.955784
5.370974, 0.227991
7.899212, -2.980746
-9.102087, 0.283355
-1.424498, -12.885293
-10.494234, 6.269629
14.810057, -15.315156
0.508185, -15.476417
12.975275, 4.076839
-14.606045, -12.868085
11.474072, -2.086749
-1.133837, 4.543121
3.078886, 13.727161
7.367806, 14.653325
18.307603, -15.053850
10.594085, -15.438716
-7.805085, -5.448303
8.102343, 16.022261
3.755635, 13.299555
-4.117933, 11.646197
-7.556085, -3.433550
13.161408, -0.934990
-5.179579, -3.368457
-9.008664, 0.000324
3.622968, -11.323877
14.035807, -5.758608
-5.439716, 9.302106
-3.711019, -16.165506
-3.486163, -13.992710
-18.205589, -7.689042
3.553584, -10.979315
-0.284007, 6.292453
-2.973519, 15.169538
-17.081244, -2.426763
-6.687206, 14.539452
12.324070, -16.107284
-0.229456, -11.661608
-14.392012, -7.469247
1.845477, 12.131473
2.325607, 5.941850
-2.984168, -13.382899
-12.188755, -3.769566
0.021160, -10.062785
-13.906121, -2.217597
0.957513, 0.312445
10.990738, -16.297826
12.840330, -2.117457
5.490519, 17.215799
11.517129, 14.823022
-8.460019, -0.176855
-2.713441, -4.865415
10.572735, -3.297531
6.717040, 4.247792
4.854284, 20.981033
2.142000, -7.371572
-3.466452, -16.014312
3.600944, -11.209786
-17.121462, -7.562978
8.155537, 8.523975
13.020686, 1.476718
-6.456375, -2.278689
-9.401109, 17.775231
7.409673, -0.045096
-9.736995, -2.655705
15.652115, -13.399152
11.511590, -16.343897
-10.400257, -5.686884
10.899927, -3.690018
15.282905, -17.785303
1.287641, -1.050695
-5.265658, -2.345633
-18.667614, -8.126323
-6.546356, -3.588503
11.736772, 3.220361
10.784123, 14.517821
-13.852618, -4.949577
11.741616, 6.197210
-11.927934, -4.154447
-5.577055, -7.584602
12.854727, 2.148567
11.919702, 13.896599
4.435011, 5.243715
-17.402296, -7.126118
11.220922, 15.336833
-9.992693, -11.532896
-0.354458, 13.903458
4.789638, 0.413043
-10.979926, -4.349004
-4.142187, -6.306327
-2.536629, -15.127032
-6.377508, 19.289112
-15.587579, -10.395594
-2.340770, 14.760609
10.147214, -3.843589
12.832889, -20.175779
0.585256, -14.733767
-12.120564, -8.990475
7.342779, 1.491297
-5.724971, -3.556514
15.813873, -5.644889
-6.013172, -5.700337
14.437937, -20.209531
7.951680, 3.983760
-7.027008, 6.549131
7.677228, 4.117869
-9.765926, 0.026644
-10.234345, -10.077355
10.682637, -16.061448
-10.382774, 7.564591
11.584952, 0.031915
-4.691861, 18.130932
-9.407042, -2.684054
17.815342, -4.423272
-14.222852, -7.214390
-6.321791, -0.292902
8.045327, 16.887848
7.637532, -2.800726
-5.735590, -0.736542
4.647500, -12.896587
13.581353, -2.199913
-10.405587, -10.417712
-15.479526, -11.544558
-4.502560, -5.864427
-1.207085, -14.511288
-0.704963, -16.384349
-3.420691, 11.777965
6.794785, 11.899714
7.243447, 15.955800
0.799839, -12.424139
-7.309353, 6.810897
-11.766884, -3.492660
10.417299, -4.017944
18.690934, 1.923876
16.474544, -18.324071
9.196705, -5.162000
14.340662, -6.014463
-2.125543, 16.046650
15.151311, -20.005406
3.252300, -5.360501
1.725835, 5.665941
3.481571, 1.140898
-13.291657, 1.186705
-10.215288, 18.530982
1.103890, -18.774651
-13.906636, -3.522020
-15.069313, -10.993823
13.125657, 14.177287
14.401139, -19.694231
-0.199912, 11.008310
13.355421, 1.247968
12.433884, 12.293760
4.403393, 5.436395
-2.563903, -7.420165
11.742255, 15.082960
2.995954, 1.465083
-0.987926, 14.370512
5.238778, 14.923657
-1.310463, 13.188347
1.302215, -12.593174
14.802069, 3.703383
-2.523443, 16.230009
11.152789, 0.722682
-12.741381, -9.632563
-3.047648, -15.643953
6.269007, 3.721060
-14.585158, -11.562223
6.086550, -3.847890
13.816264, 3.910686
9.474485, 7.680619
-6.842777, -2.419335
-1.200483, -1.826898
-13.216632, -1.097567
-2.906706, 0.843730
2.897575, -14.447205
-2.355057, -1.589984
10.112347, -3.780887
9.619709, -4.358200
5.858822, 16.763751
14.805356, 10.909649
-11.147899, -3.418912
12.552322, 5.457088
1.335443, 6.091187
11.206458, 16.964298
5.398021, 19.833671
-13.564237, 2.769919
5.176593, 19.065609
-18.404100, -6.027475
-10.206671, 6.998350
-8.413029, -6.026618
16.224498, -18.249290
-7.099307, -2.122621
-8.955548, 17.745960
-13.946590, -8.834336
-15.671442, -8.131697
15.844515, -5.051548
5.860911, 4.758047
14.118655, -12.507655
-0.964802, -14.954651
-4.308599, -4.889602
-3.827344, -16.199681
0.046686, -11.621561
4.550779, 3.810375
-6.429078, -3.603902
-5.436584, 18.283471
7.903966, -15.958453
2.540611, 5.425442
17.027251, -3.954227
-8.052064, -0.995977
2.274050, 8.658938
-11.961744, 1.778659
-5.671075, -6.653251
-2.120400, 12.701079
17.983421, 2.252006
-1.295565, 13.928850
12.700340, 4.170347
-0.160672, 4.284019
4.376343, 11.899839
15.264566, -19.817323
12.429335, -3.590833
11.235078, -17.216747
11.602193, -16.523465
7.925044, 17.969746
14.615720, -16.521843
-4.909266, 17.044218
8.115414, 18.217029
14.271316, 3.154170
14.912070, 3.366270
-13.468516, 2.034562
-13.105615, -10.937064
8.017350, -4.034599
2.439274, -4.260613
2.795090, -14.229584
13.982665, 13.799863
-12.052270, -11.435520
0.844184, -14.810058
4.198635, 4.300145
-16.011139, -8.012370
-12.992863, -3.552243
14.761912, -15.794142
11.074626, -15.330157
-11.269156, -8.766041
9.744251, 16.231660
-5.121478, 15.699928
-5.658586, 17.869367
-8.285822, -0.378258
15.762125, 4.043923
4.225923, 17.318079
-9.885108, 1.450059
5.163656, 19.945206
9.912650, -4.018254
13.081444, -13.091303
3.860896, -13.474833
13.110000, 3.903617
-12.988161, -11.230456
-13.155958, -2.857989
5.088795, 4.057997
-12.787267, -14.158431
-14.317215, -3.065601
6.663090, -3.172433
11.536000, -17.499165
7.599504, 17.875485
6.648550, 19.586591
7.714122, 5.172764
-2.866758, 18.246005
5.302424, -10.299055
6.756839, 0.797047
17.712973, 2.786292
-11.591184, 2.562322
16.618683, 3.824570
8.282312, -4.493199
2.766706, 16.506014
-13.867907, -12.071762
10.441200, 13.524328
-10.675905, 13.800268
10.794727, 15.275674
-12.901428, 0.348774
-1.810641, -13.578078
3.535104, 1.619604
-15.363656, -3.268126
-11.080987, -5.646744
-17.526504, -6.755769
14.560339, -5.949384
9.811457, -16.943585
-12.495688, -10.437496
17.037812, -0.440028
16.510421, -14.603329
3.221618, -11.679406
14.237074, 0.914036
-5.086747, 3.308800
9.404406, 16.449342
4.018561, -13.920238
1.582721, -14.440916
11.181668, 15.340998
4.723976, 2.378335
5.929101, -13.300659
-8.972832, -1.992986
2.464043, -11.729031
8.658909, 17.639715
13.360566, -17.710472
-14.803436, -11.444575
13.193567, 13.767697
0.177554, -16.158281
-5.650460, 0.998594
6.750618, -4.357658
4.473416, 18.936250
2.787050, -14.396087
-13.826091, -6.458101
-15.347546, 3.398931
9.055967, 4.405818
-7.558537, 18.830089
13.242245, -4.681936
-13.913646, -10.750989
12.082772, 5.136162
1.158324, 4.490515
-4.495652, -4.067112
6.985627, 17.986718
2.783061, -11.649414
13.933833, 3.274355
10.400128, 3.485982
-8.071755, -1.170714
9.791189, -6.882530
14.193798, 2.906841
4.260345, 11.763078
-10.470733, -1.450904
12.087175, -4.680225
-13.267272, -9.397276
11.019484, 13.486670
-5.446959, 17.520925
-5.744813, -2.284854
14.176920, -15.710674
7.140149, -16.191167
7.876399, -5.089504
-12.968017, -1.682011
16.830071, -14.537257
2.128469, -12.248034
10.937489, 15.384792
10.299736, 14.587213
-8.754465, -2.939965
18.110989, -1.347112
-2.351953, 16.356270
9.663560, 9.385283
14.660044, -0.558602
-2.754471, -2.144066
-5.518963, 18.432001
-11.033823, -5.065752
17.228685, -0.463175
7.344232, 14.830057
7.196218, -10.688765
4.577257, -1.380079
7.266179, -10.619127
-0.497608, -12.996248
-11.702091, -12.830309
2.637611, -15.036140
4.358652, 4.693555
-8.898091, -4.662673
-11.309539, -2.189572
11.066928, -12.966477
-10.603646, -3.253652
-3.308728, -11.760413
-9.827262, -4.098740
-10.155840, -4.197413
-12.462704, -9.425973
-13.828890, 3.532323
12.436252, 13.629885
-1.825564, -13.306039
10.563843, 15.658241
17.706672, 0.795802
-13.805628, -11.155827
16.499700, 0.349636
2.935398, 1.319919
13.884550, 4.007391
14.002040, 0.837614
-3.896939, 11.551333
-8.788214, -1.894554
2.446193, -7.148682
3.719213, 1.729101
-19.820523, -7.880713
3.543537, -13.992715
-6.093417, -2.605588
16.142807, 0.438091
5.853650, -14.388925
4.280723, 1.856589
-10.015732, -11.274793
12.091651, -15.508859
-11.022563, -8.334575
-15.007129, 0.311177
16.477731, -4.143124
-1.322921, -16.626671
4.333252, -2.665622
-7.785623, 18.543043
12.127057, 8.663561
16.249707, -14.626956
-9.476760, -5.670254
12.910532, 13.799101
-6.181629, -0.663307
16.469574, -14.140399
13.878553, -6.558467
2.786911, -11.345299
13.096955, 12.547171
-2.828910, 16.613326
0.521783, -12.156176
14.467442, 1.271456
-2.618076, -1.981527
4.292928, 3.261015
6.388749, -4.101372
-11.676131, -1.587281
6.273834, -5.893677
13.404339, -15.056778
-2.095124, 15.140922
-14.609318, -11.592699
10.351938, -2.808876
-5.563477, 17.485844
-4.997907, -6.015585
7.550084, 0.777304
-10.514040, -5.267537
-13.571194, -3.573484
7.206583, -15.270687
7.654397, -5.396179
-4.419748, 19.743759
9.091473, -6.401873
12.599793, -5.214029
-5.337366, 17.739678
-3.442916, -4.960554
5.015079, 2.324454
11.349307, 10.584373
14.706978, -5.125582
-10.504819, 16.889310
-7.668568, -1.216537
-10.936308, 1.784780
2.647980, -13.825594
0.602378, -6.604468
1.261410, -13.536925
-11.075016, -4.874036
2.019886, -14.549510
-0.708632, -13.044472
-13.759048, -8.947102
16.292599, -13.899342
-8.719738, -2.875892
1.175820, -12.934788
7.909986, 17.328427
8.767549, 3.906335
7.290533, 4.026502
10.300867, -7.409203
-5.503664, 18.522059
13.106110, 12.036568
12.800763, 13.171206
-7.837352, 4.954260
-5.243107, 18.381209
12.962472, -12.025066
2.181958, -13.371875
-2.796313, -4.163421
7.720732, -4.285263
-9.349980, 16.776367
13.992467, 3.153753
13.638351, 11.648774
-8.732201, -0.736291
11.649432, 12.579518
-12.684630, -10.121257
7.795923, -7.085950
-9.650550, -2.281476
-3.564452, 14.029875
-9.911845, -1.818067
3.357849, -8.229428
15.260004, -15.322857
13.284692, 14.847940
12.112696, -14.649237
12.933320, -4.533250
14.156411, -5.898964
6.535232, -4.019242
-12.018991, -3.087927
-2.714736, 15.964472
13.748368, -17.998342
-9.994902, -5.341377
4.563867, 20.888929
12.689735, 13.314031
-9.332681, 17.532639
-5.781372, -4.883179
0.641608, 2.676905
16.271842, -12.399236
-16.267087, 1.833061
1.651902, 11.252282
-11.004250, 9.088708
-11.152463, -10.785795
0.801118, -18.179549
-2.304659, 14.579392
-21.182735, -7.332651
-16.917511, -6.735707
-11.327853, 11.308153
16.462466, -2.078503
-17.734272, -1.456722
2.221744, -7.437148
15.322828, -18.423447
-4.604616, 17.858830
2.460143, 21.748667
9.580522, 17.196879
-9.212502, 18.250898
-1.561376, 7.043283
0.560601, 2.668396
-0.989454, -2.297814
-16.232528, 1.419915
13.663780, 13.647184
-10.984600, 8.872726
-5.416938, -5.447488
-0.564969, -18.538488
12.981062, 12.496741
-21.245814, -7.558494
12.302190, -3.386889
-11.336113, 10.905648
-11.218069, -3.078838
-19.360554, -0.717805
-3.349734, -14.616271
14.161748, -18.202624
8.597587, 17.223781
2.205573, 21.832395
-10.278838, -8.448253
-9.876987, 16.329739
5.599422, 3.072987
-11.390561, 11.679699
-14.484807, -12.660982
-21.380092, -9.207500
0.149973, 7.185922
-11.304722, 11.172088
3.323110, 8.135094
-18.690665, -0.055881
-10.471063, -12.050537
-0.679989, -17.180145
2.885224, 8.126459
-5.878165, 16.307417
-3.689088, -3.360403
-19.275037, -6.286759
-11.852975, -2.234436
4.994788, 20.829801
7.896906, 3.914787
9.787088, -2.260646
17.229484, -13.012274
1.096458, -17.602641
-7.317352, -5.085385
-7.421300, 16.286138
4.411031, 3.026460
-10.959995, 8.279861
-1.498964, 10.575113
13.305487, -19.397641
13.662370, -11.143268
-10.715127, 8.411357
-3.539124, 2.185299
-16.456305, 1.514241
11.904333, 2.092853
-8.873387, 16.965340
3.589697, 14.066796
13.320369, -18.530028
16.354275, -4.974000
-0.107291, 6.910411
16.018377, -4.104802
2.444288, 21.941182
-9.700381, 0.671762
-21.218958, -7.741561
-3.079132, 15.075559
1.868801, 22.412573
-3.308275, -2.055297
-11.139762, 11.280812
-2.726159, -16.024801
-11.336044, 11.933054
-2.012876, -2.893685
-11.342867, 10.352836
-3.649269, 8.966518
-20.813551, -6.176127
5.973568, -2.762866
4.219664, 20.790288
15.692244, 0.577635
-19.216791, -7.922576
14.772263, 12.005166
-19.908983, -7.848598
-10.695144, -5.465843
9.608202, -19.033249
10.553460, -12.945893
